user_name,rating,review_text,date,label,sentiment
ADITYA KURNIA AFFANDY,4,"Untuk layanan gofood, gocar,goride, untuk selama ini sangat memuaskan sekali, tidak ada kekurangan, dan cukup bagi saya, mungkin ada yg kurang untuk gopay pinjam, saya coba 400k, cuma cair 378.000, dan untuk pembayaran total 480.000 lebih, menurut saya untuk biaya provisi biaya layanan tidak sebanding sama yg saya pinjam, lumayan memberatkan saya, seperti saya mempunyai bunga 30% lebih, itu aja sih ka yg perlu di evaluasi.",2024-08-22 01:04:46,0,Negative
SUPPLIER DSTORE,3,Itu yg goride hemat awal sih asyik lama2 sakit hati🤪 semua hanya promo2 saja tidak ada yg serius bertahan,2024-08-21 19:17:11,0,Negative
Adi Putra,2,"Tolong Diberi Upgrade untuk aplikasi Driver. Sangat merugikan customer ketika pedan GoRide tapi driver main cancle sesuka hati, bukan hanya satu driver tapi bisa lebih dari 5 Driver dalam satu waktu, hingga mengakibatkan keterlambatan lebih dari 15 menit untuk mendapatkan driver.",2024-08-21 08:25:17,0,Negative
charlotta,2,"sekarang gojek app cuma bagus untuk gofood nya aja , kalau utk penumpang beberapa kali di cancel di ganti driver, utk gocar pernah kesulitan dapat mobil, ini mungkin karena terlalu banyak promo jadi kalau dpt tarif diskon driver suka pada gak mau ambil penumpang.. ini berdasar pengalaman pribadi. barusan juga order go ride tp lihat di map driver nya gak jalan. jadi sy yang cancel",2024-08-20 17:35:56,0,Negative
Gadiza A,5,"Gopaynya praktis, sering ada promo buat gofood/goride harganya jadi terjangkau buat pelajar.",2024-08-20 15:53:44,1,Positive
Hellena Vilya,2,susah bgt skrg goride di bali,2024-08-20 15:23:00,0,Negative
Adriansyah Awalludin,5,"UNTUK SEMUA PELANGGAN GOJEK YTH, KHUSUSNYA PELANGGAN GO RIDE. KALAU MAUNYA BURU BURU GAK USAH NAIK GO RIDE, MENDING TERBANG AJA YA. JGN SEENAKNYA CANCEL ORDERAN, KITA DRIVER SUDAH BERUSAHA SECEPAT MUNGKIN UNTUK TIBA DI TITIK PENJEMPUTAN. KITA INI DRIVER YG MEMBAWA PENUMPANG MENGGUNAKAN SEPEDA MOTOR, BUKAN PESAWAT TEMPUR. DRIVER ITU HANYA PENCARI UANG, BUKAN PEBALAP MOTOGP. DAN KALAU DICHAT ATAU DITELP DRIVER ITU TOLONG DIRESPON JGN DIAM SAJA KAYAK PATUNG. MINTANYA BURU BURU, TAPI SLOW RESPON.",2024-08-20 02:15:41,0,Negative
zouca gaming,5,praktis banyakin diskon terutama goride dan gofood nya min,2024-08-19 10:34:40,1,Positive
Zaidan Hibar,3,"Woi yang bener lah, masa pake goride plus titik jemputnya jadi ngaco padahal sebelumnya ga pake plus biasa biasa aja",2024-08-19 07:43:45,0,Negative
Putri Alysia,3,"Semakin kesini harga semakin mahal, rutinitas saya tiap hari naik goride harga sekitar 38k, tiba² aja jdi naik 45k padahal jam berangkatnya sama, lgi gak macet juga. Selain itu klo tiap order selalu dapet driver yg posisinya jauh sekitar 1,5 km dari titik jemput",2024-08-19 05:20:20,1,Positive
Vivo Aku,1,"Rider gojek dg nama firial asal Lampung sangat tidak sopan dan membentak pelanggan, kebut kebutan dijalan dan hampir menabrak orang lain. Gojek tidak seleksi rider dengan baik.",2024-08-18 15:56:19,0,Negative
BPPW Lampung_Janu Pane,1,"Jasa biaya gojek nya sudah mahal, di tambah lagi pesan go food atau go ride dll kena double order..sebagai custumer merasa di rugikan..rugi sudah bayar mahal , dan rugi waktu menunggu jadi lama..gojek makin gak jelas sekarang",2024-08-18 12:08:36,0,Negative
Umar Shiiblack,1,Kalau apk nya sudah OK TAPI Kebanyakan voucher goride & gosend Tidak pernah di kasih voucher gofood,2024-08-18 09:22:17,0,Negative
Richa Purba,2,"Sudah berlangganan gojek plus, tapi harganya sama saja seperti sebelumnya. Gk tau kenapa, tapi setiap kali pesan GoRide, selalu lama dapat driver dan sekalinya dapat, lokasi drivernya sering kali jauh sekali posisinya dari tempat saya.",2024-08-17 07:19:06,0,Negative
Wiji Utami,5,Thank you gojek...do best on the ride Oke...sehat selalu dan terus bersemangat untuk bekerja dengan bekerjasama dengan penumpang Nya 💪💪💪,2024-08-16 15:00:19,1,Positive
Sigit Eko Prasetya,1,"Pengalaman buruk pagi ini, saya pesan goride, waktu keberangkatan KA masih kurang 17 menit, dapet driver di map terlihat waktu jemput 3 menit, separuh perjalanan sampai stasiun, seharusnya 6 menit. Tapi saya nunggu lebih dari 12 menit, lihat di map driver malah menjauh. Saya bilang/chat batal, karena pasti saya tidak bisa naik KA, tapi dia alihkan ke driver lain, layanan dibatalkan, driver ke 2 yang kena batal. Kasihan nih.",2024-08-16 07:38:24,0,Negative
Syahdi A.B,1,Kenapa saat saya ingin menggunakan Go-Ride dia berubah Go-car kan jadi mahal ongkosnya,2024-08-15 10:25:57,0,Negative
Wahyu,1,"gpsnya yang auto tracking ke direct go ride bikin ga nyaman ngecustom lokasi susahhhhh, driver pilih pilih sejak ada customer rating, kalo diskon atau pake voucher suka bgt ketemu driver yg suka komplain atau ngoceh",2024-08-15 06:35:52,1,Positive
Surya Sidik,4,"Semakin kesini kok semakin kurang . Saya memesan go ride pukul 04.15 jarak 2.6 km. Ada tawaran promo gratis. Tapi diambilkan driver yg jaraknya lebih dari 2,6 km lho... Ini saya rugi waktu. Siapa yg bayar kerugian waktu saya hayo???",2024-08-15 04:34:04,0,Negative
Qalby Zikra Ihsani,2,"Ni gojek klw naruh iklan yg bener dong, kalau naruh iklan pas dipencet tu jangan langsung kebuka ke pesanan goride,gofood,dll. Gawat banget gasengaja kepencet langsung ke pesanan. Udah terjadi nih karna keteken hpnya karena iklan ga sengaja terpesan, trus pas dibatalin untung driver nya baik ga marah2... Tolong dievaluasi ya",2024-08-14 06:40:59,0,Negative
Lucas Bertelsen,2,Apakah anda bisa memperbaiki untuk saya mendapatkan driver hanya dekat. tidak jauh dari lokasi saya. Selalu jauh mendapatkan driver dalam setiap pemesanan gofood goride gocar gosend sangat tidak menyenangkan dengan menjadi akun premium pada aplikasi anda,2024-08-13 16:27:07,0,Negative
Yuli Hertati,2,"Kasih bintang 2 dulu.. makin lama makin gak jelas.. pesanan di gofood udah selesai dari 20menit lalu tapi drivernya gak dateng² buat pick up (sudah 3x sy kejadian seperti ini), trus tiap pesen goride bisa²nya drivernya datang 20menit kemudian.. itu oknum driver yg kayak bgtu perlu di berikan sanksi harusnya. Tolonglah Gojek ditingkatkan lagi.. lama² gak percaya sama aplikasi ini!!",2024-08-12 17:28:36,0,Negative
Kiki Zakinah,5,"Buat skrng aplikasinya bagus,banyak promo Dan promonya ada terus dari rider,driver,go food,go send",2024-08-12 11:43:59,1,Positive
Balleck Setiaji,5,"Aplikasi ini sangat membantu, terutama untuk Gofood, Gocar & Goride.",2024-08-10 16:40:13,1,Positive
ezyyi,5,goride sangat membantu untuk seseorang yang gabisa bawa sepeda motor dan sedang tidak punya boncengan. terimakasih gojek semoga aku bisa dapet diskonanmu ya..,2024-08-10 11:14:27,1,Positive
Zona Aman,5,"Bagus dan fitur sangat muda di pahami . Drivernya smuanya baik baik . Walau pun kata orang drivernya kejam kejam tapi saya sadar semua orang baik tergantung kita gimana menanggapinya . Kekurangan aplikasi terlalu banyak ngebug dari via resto , ride , gomart terkadang voucher tidak bisa di gunakan dan eror , kalau untuk gomart kadang yg promo pas mau kita CO malah ga promo tapi status promo. Mohon di perbaiki ngebugnya ya.",2024-08-10 06:55:53,0,Negative
ammar Ammar,5,"The best banget Go-Jek ini Beruntung banget di daerah ku ada Go-Jek,kalo pergi kemana mana bisa naik Go-Jek naik gocar naik gocar ride Thanks you gojek👍🏻👍🏻👍🏻👍🏻👍🏻",2024-08-10 00:25:41,1,Positive
Nina Sukmawati,5,Untuk goride yg sering saya pakai.Alhamdulillah memuaskan selama ini,2024-08-08 10:53:47,1,Positive
Iwan Setiawan,5,"Gojek makin kesini teknologinya makin aneh...baru saja nyampek tujuan, tau2 order lagi ketempat asal. Bukannya tambah canggih malah tambah jelek. Tolong diperbaiki aplikasinya. Kasihan drivernya sudah meluncur ke yg order malah dibatalin karena merasa gak pesan goride.",2024-08-07 21:02:57,0,Negative
Yolanda Olan,5,"sangat terbantu ,bisa ke mana² pake gocar,belanja gomart tidak perlu keluar rumah,antar jemput anak sekolah pke goride",2024-08-06 08:58:37,1,Positive
Putri Yasmin Ramadhani Mulhataufik,4,Semoga goride comfort bisa dikembangkan lagi supaya bisa buat dijadwalin keberangkatannya seperti goride biasa,2024-08-06 00:23:51,1,Positive
Oy. Oy,3,"Pelayanannya udah bagus, dan ini pertama kali saya beli paket yg dapet voucher diskon sampai 360*nominal voucher, dan katanya voucher goride diskon 15% s.d 8rb kenapa yg di diskon cuma 1.5rb doang dan keterangannya di diskonnya malah cuma 10% jujur agak merasa terscam.",2024-08-04 14:44:28,0,Negative
Agung Satria,1,Potongan goride iklan kartu kredit bank Laen.... Halah... Udh malas gak bakal gua pakek harganya naik potongan pkek promo gtu...,2024-08-03 17:34:28,0,Negative
Tiiew Ntiiew,1,Drivernyaa ga jujur bgt jd takut naik lg gooride 😭 suruh tnggu bbrp menit doang jutek bgt ambil gasgas mtr. Pdhal slalu sy ksh tips stiap order,2024-08-03 17:04:04,0,Negative
icam ocom,3,"Mohon maaf, jika menggunakan pembayaran pakai gopay later, mbok ya ada kompensasi jatuh tempo jarak 2 atau maksimal 3 Hari baru di denda, kmrin pakai gopaylater buat bayar GoRide, telat 1 hari lgsung denda 50rb pdhl goridenya 28rbu, itu saya lupa klo jtuh tempo hari itu, pdhl baru aj telat 1 hari, padhl juga ga sengaja di telatin memang lupa, agak berat kalo tlat sehari lgsung denda 50rb, pling ga jatuh tempo ditambah 2 hari buat pemberitahuan masuk masa tenggang akan dikenakan denda, trimakasih",2024-08-03 13:39:02,0,Negative
Ria Azani,1,"Driver driver sekarang pada mls udh tau titik nya sesuai malah jauh banget, udah gitu mau nya di samperin, kan pesen ojol online agar kita praktis tapi ini gosend pun dan goride pun seperti ini emng banyak si voucher nya tapi emng gitu yaa maaf.",2024-08-03 11:49:53,0,Negative
Mahaputra Arisia Parlambang,1,apa apaan ini gojek sama nunggu goride sampe satu jamm.... kacau ah terus aja ditampung keluhannya ehh ga ada perbaikan juga sekarang lebih parah nunggu hampir 15 menit padahal didepan saya ada drivernya dan ga diambil tolong jangan seperti ini saya juga punya keperluan lainnya 🙏,2024-08-02 17:59:26,0,Negative
Doddy Irwanto,5,"Sangat membantu, memberikan kelancaran si pelanggan Go ride dimanapun saya berada. Thank's Go-ride.",2024-08-01 18:31:11,1,Positive
Haedar Ali,1,Unggulnya di goride doang pas go car banyak yang nolak,2024-09-30 16:06:43,0,Negative
Calypso Pasya,4,Kenapa go-ride drivernya pada jauh2,2024-09-30 14:15:47,0,Negative
Khoiri Alfi,5,Goride menjadi salah satu pilihan yg mudah & praktis untuk berpergian kemana aja,2024-09-30 11:52:57,1,Positive
Parhan Ganteng,1,"Aplikasi sampahhh !!! Pesan go ride 100 rebu ga sengaja liat di hp driver nyaa cuma 60 rebu, 40 ribu nyaa kmnaa ituu",2024-09-29 04:14:42,0,Negative
Eka Gandara,5,Gofood dan Gosend selalu jadi andalan bila ga bs keluar rmh. Goride terima kasih bnyk sllu siap mengantar.,2024-09-28 15:12:04,1,Positive
Anin.woman008,1,"Sekarang tiap saya pesan go ride, lama banget ada yg ambil,mana klo pun diambil dicancel ma drivernya,mentang2 jemput anak ongkos 11/12 ribu,pdahal pasti tak lebihin,skrg unnistal ja,pake app lain,banyak kok!!",2024-09-27 13:59:36,0,Negative
rizki hidayat,1,"Kocak, harga goride hemat sama aja kayak goride biasa",2024-09-27 05:55:22,1,Positive
Marlina Maroni,5,"Gojek terpercaya baik goride, gocar, gosen,gofood...mereka tepat waktu.kurirnya baik sopan dan ramah terimakasih gojek sukses selalu😍👍👍👍",2024-09-26 09:06:19,1,Positive
Firza Angkasa Maulana,2,Plzzz...jgn ngmng goride hemat kalau sama harganya dengan goride biasa. Jujur gw kecewa banget. Ini apk gojek ga ngotak banget. Gw kira goride hemat biar lebih hemat dan jelas saya lebih menyukai. Semenjak 2 Minggu ini goride hemat harganya sama dengan goride biasa. Kecewa banget sumpah,2024-09-26 05:06:49,0,Negative
De Vica,2,Suka sebel kalo abis hujan gocar ataupun go ride kaga ada yang pick up hahahah,2024-09-25 16:24:57,0,Negative
Wawan Setyawan,3,"Layanan goride, gofood, gosend dan gomart saya puas. Namun Gocarnya banyak driver yg mengecewakan: tidak gerak, menjauh, tidak bisa dikontak meski pakai gocar prioritas, penumpang butuh kepastian apakah perlu order ulang atau menunggu atau mencari alternatif lain. Sorry, better pakai mybluebird jadwal saya terukur, kendaraan lebih bersih, serta driver ga belagu. Mungkin perlu di review system kemitraan yg saling menguntungkan.",2024-09-25 08:37:55,1,Positive
AL ASDAD ARFIYUDA,2,"tolong perbaiki lagi saya mau pesan gotransit+goridenya ga bisa mulu keterangan selalu ""coba pakai layanan lain""",2024-09-24 15:34:46,0,Negative
Ahsan Mariaban,1,"Semangaaat pagiiiii para pejuang keluarga Sedikit cerita tentang kekecewaan saya pakai GOJEK 1. Saya pernah pesan GoRide, tp lama banget sekitar 30mnt baru dapat driver, sekali dapat driver posisi nya jauh banget. Padahal saya lihat ada sekitr 4driver yg dekat dengan saya & saya juga sempat tanya kalau rekan"" driver itu belum dpt orderan. Jadi karena terlalu lama saya nunggu, saya beralihlah ke GrabBike, tidak sampai 3menit sudah dapat driver & tidak sampai 10mnt driver sudah sampai.",2024-09-24 00:37:12,0,Negative
ggr GT,1,"Baru kali ini sy kecawa sama seorang oknum driver gojek yg meresahkan Emang sy salah nge cancel orderan goride, tp sy cancel juga ngelihat posisi driver belum jalan dan sy cancel karna pgn ngerubah pembayaran dr tunai k ovo..Selang beberapa menit driver yg saya cancel Dateng sambil marah2 dan ngebentak sy didepan rumah/tempat umum. Seharusnya bisa di bicarakan baik2 dan gak usah niat sampai datangi krmh sy cuma buat marah2. Segitu kah pelayanan gojek??? Data oknum driver udah sy simpen,",2024-09-23 23:35:06,0,Negative
055 Ukasyah Marhaendra Putra,2,"Tolong kalo ada driver diajarin pelayanan yg bener. Saya pesen Goride sama driver-nya didiemin doang, posisi driver juga diem doang, udah nunggu setengah jam lebih ujung2nya malah di-cancel sama dia, kalo misalnya gk bisa ambil orderan suruh ngomong ke pelanggan, saya sebagai pelanggan mau kok yg nge cancel orderannya biar rating driver gk minus, kalo gini kan saya yg rugi, nunggu lama hujan2an, ujung2nya malah di-cancel.",2024-09-23 17:55:27,0,Negative
Dita Anggraini,1,"10 menit lalu saya pesan goride. Saya sudah titik sesuai biasanya saya gojek tidak masalah dengan titik tersebut. Saya tambah catatan di gedung lama karena ada 2 gedung. Ketika sampai bapak gojek marah2 ke saya, seumur umur saya punya gojek dan selalu pakai gojek ratusan kali baru kali ini saya di marah2. Sungguh kecewa dengan oknum tersebut. Semoga gojek bisa meningkatkan lagi mutunya, makin malas menggunakan gojek",2024-09-23 11:54:41,0,Negative
Meita Aji,2,aku pake gojek tuh dah dr lama ya. heran nya sm goride harus nunggu 10 x tolakan dr driver baru mau nganterin.,2024-09-23 10:14:07,0,Negative
Goeston,1,"Saya pelanggan setia Gojek dari Bali. Kenapa Gojek akhir-akhir ini sangat mengecewakan pelanggannya ? Order GoFood sekarang lama sekali datangnya,Order Goride pun sering sekali dapat Pak Gojeknya jauh sekali,ditungguin kelamaan karena lokasi pak Gojeknya terlalu jauh,mau cancel pun kasian pak Gojeknya,jadinya serba salah. 😥",2024-09-20 10:41:24,0,Negative
Adhie ferdi,2,"Saya pakai go ride dan kereta hampir setiap hari lalu sekarang gojek sering promo model barunya yaitu dlgo transit, saat di coba fiturnya jauh lebih jelek dari tiket kereta yang sebelumnya dulu kalau mau edit rute kereta bisa sekarang kalau sudah di pesan tidak bisa ganti jujur saya dari bekasi ke jakarta kadang rute di sesuaikan dari kereta yang datang duluan(senen/manggarai) jadi ini aplikasi update bukannya makin bagus fiturnya makin jelek.",2024-09-20 05:40:30,0,Negative
Land Lord Picauly DR,5,"Sangat membantu GoRide, tetapi tidak mampu pulihkan. Dan Gopay juga sampai sekarang , Akun Gopay Plus comment hanya dokumenmu masih di loading tunggu. Padahal sudah dua mingggu",2024-09-19 08:14:45,0,Negative
Afri adi,1,"Aplikasi laknat,,pesan goride jauh2 drivernya,,aplikasi da buruk lebih baguss pakai Maxim ato grab,,Uda GK cocok lagi ne aplikasi di pakai unistall tarik semua gopay pakai dana..",2024-09-19 06:44:41,0,Negative
Muf Lihun,1,Gopay later cara merampok pengguna.. Sy punya tagihan goride 12.000.. Saldo sy ada 57.000.. tagihan sy tdk otomatis debet.. karena sy tdk pegang hape (kendala hape).. begitu aktif ada denda 80.000 .. Sy sangat menyesal menggunakan gopay later,2024-09-17 20:59:44,0,Negative
Man Zz,4,"saya kasih rating yang kurang ada point yang harus di perbaiki saat itu hari senin semua orang juga tau kalo hari senin itu hari sibuk nah kan saya mesan goride nah itu pada saat saya pesan itu sekitar jam 5.45 nah itu pas saya lagi sikat gigi nah saya pesan goridenya,nah saya tunggu lah yaa kan tapi aplikasinya muter terus "" sedang mencari driver "" nah saya tunggu lah itu saya pikir koneksi tapi koneksi saya bagus.saya tunggu lah sampai jam 6.10 baru dapet driver dan jarak penjemput yang jauh.",2024-09-17 06:49:22,0,Negative
Mochamad Ade Maulidin,1,Paket goride dan transit selalu error,2024-09-16 16:37:19,0,Negative
Lutfia Noviana,5,"awalnya iseng download, ternyata berguna banget apalagi kalo lagi males"" nya keluar tapi laper, bisa banget ini sekalian beli makanan. kalo buat goride nya belum pernah nyoba si",2024-09-15 19:07:29,1,Positive
Sri Setiowati,2,"pengguna gojek dari dulu sih tapi kalau setiap ada promo atau saya pakai promo ntah itu goride atau gocar, driver selalu ngecancel dengan alasan kemurahan dan bla bla bla toh ya saya selalu beri tip meskipun ga banyak untuk driver",2024-09-15 08:19:25,1,Positive
Fitria Susanti,5,"good sih ini, ga ngecewain piks bakal langganan nih sm mas mas gojeknyaa, jangan lupa download yaa, banyak promo dan vocer goride yg lebih pas dikantong lohh, makasii banyak gojek",2024-09-14 20:34:19,1,Positive
Widi Yanto,5,Udah bagus tolong di pertahankan hanya punya 1 saran. Custemer gojek yg udah lama2 lebih di perhatikan misalnya kasih voucher setiap berapa kali penggunaan aplikasi contoh nya 10X make dapat diskon 15k untuk di pakai bisa goride bisa gofood. Karena saya perhatikan akun gojek yg baru punya anak saya di kasih harga lebih murah dr pada saya yg udah lama make gojek. Ayo lah sayangi Custemer yg udah lama dan loyal dengan gojek.,2024-09-13 20:35:55,1,Positive
Cimaung Mau,1,"Order goride sering dapat pengemudi beda dengan foto, beda motor, bagaimana ini apa pihak gojek tidak mengawasi para pengemudinya",2024-09-13 13:02:41,0,Negative
Nathanael K,2,"Reminder + Kritik dikit aja nih, bukannya ga bersyukur, tapi masa ngasih diskon goride Rp.500? Niat atau engga nih ngasih diskon? Atau emang harganya segitu trus gimmik diskon Rp.500? Besok jadi Rp.100 aja sekalian, lama lama Rp.1. Thanks.",2024-09-12 14:23:50,0,Negative
widiastari nigam,5,pake goride pas mantap,2024-09-10 15:52:44,1,Positive
Hery Wijaya,2,"Jujur gojek itu bagus, cuman pas pesan goride tuh lama, yang deket maupun jauh, stengah jam gak terima terima",2024-09-09 18:03:11,0,Negative
Suryani Munarsih,3,Gojek skrg membingungkan.....saya tiap hari pakai jasa gojek dg mapping jln utama dlm kota.....skrg dg mapping baru klu goride mau jemput diputar lewat jalan setapak daerah pinggiran dg jarak lebih jauh dan wkt lebih lama dan nggak aman rutenya..... mohon kembalikan ke mapping jln utama ya.....saya pengguna gojek dari tahun 2018,2024-09-09 09:52:18,0,Negative
Nasya Bortum,1,"Aplikasi tolol,,,setiap pesar go car atau go ride, gak pernh bisa cepat dapat. Aplikasi gak guna ini",2024-09-08 20:14:17,0,Negative
N D,3,"Apakah tidak ada standar perekrutan, atau sop untuk driver dalam menjalankan kerja nya?? Tolong pihak gojek diperhatikan lagi kelayakan pekerja nya, Jasa go ride untuk lebih ditingkatkan kebersihan, sopan santun berkendara, kecakapan membaca map, menguasai jalan dan usia. karena itu sangat mengganggu.",2024-09-07 23:50:43,0,Negative
Easter Andries,5,bagus.aku suka pakai gofood dan goridenya,2024-09-07 15:19:09,1,Positive
Tita Huwaida Rahma,1,"Go ride emang oke semua👍 Tapi gocar(Yang paket hemat) mulut drivernya gak di saring lg, sopan santunnya NOL👎,mending ilangin deh tuh paket hemat,buat sakit hati penumpang.",2024-09-07 07:48:36,0,Negative
Eko Asif,1,"Kok sekarang gak ada yg hematnya cuma ada go ride, biasanya 12-14 malah jadi 20k udh tau bekel sekolah GX sampe 30k",2024-09-06 15:37:07,0,Negative
Bil Qis,1,"sangat mengecewakan, saya pesan goride, tp semua driver tdk ada yg bergerak dri titik penjemputan",2024-09-06 14:34:17,0,Negative
Rezky Fauzi,2,"sering lola sekarang, dapat goride susah, gofood gambar gak tampil, lama, loading mulu",2024-09-05 16:59:34,0,Negative
Niken Ekha S,4,"Sudah ikut paket murah supaya lebih hemat tp klo pesen GoRide cuma promo 2000 doang, begitu juga gofood nya jarang bgt dapet promo, klo pun ada promo tetep sama aja bayarnya. sama gopinjam bunganya terlalu besar apalagi buat saya yg sering pakai gojek dan gk pernah telat bayar, jarang ada promo seperti awal2 dulu. Tolong di pertimbangan untuk biaya2 dan bunganya supaya byk org yg bisa mengunakan layanan tanpa galbay karna nominal bunga yg terlalu tinggi. Semoga bisa jd masukan kedepanny",2024-09-05 04:00:20,1,Positive
Yulius Sanjaya,1,"Di aplikasi harga 17rb utk tipe goride hemat penumpang gojek ,akan tetapi dilapangan( di stasiun dll) masih ada biaya retribusi penempatan dll lah alasan paguyuban di lapangan.mulai gak beres ini sistem premanisme masih diterapkan.sy pengguna aktif,jadi lama2 kecewa jika masih ada kejadian seperti ini.perbaiki dan cek lapangan lo perlu sewa Intel.",2024-09-03 22:16:17,0,Negative
Rafi,3,"gojek tolong dong dibenerin menu loby sama menu go ride nya ngelag banget padahal sinyak saya kenceng banget jadinya kalo lagi genting darurat atau buru"" jadi kelamaan pending terus pas saya udah atur alamat yang biasa dituju nanti tiba-tiba berubah sendiri ke menu awal makin gajelas SOP nya",2024-09-02 08:30:18,0,Negative
Nur Hayani,1,Update ulasan terbaru Gojek 2024 makin kesini makin sedikit promo goridenya buat klaim voucher di jam 00.09 aja udh ga bisa. Makin aneh loh gojek skrg... Sumpah sekian lama pake gojek baru hari ini di tanggal 21/8 gua kecewa bangetttt.. mau book gojek ga bsa dri tdi loading trus padahal internet kenceng. Sampe2 gua telat masuk kantor krna harus nyari ojek pengkolan biasa. This is so bad.,2024-09-02 00:12:51,0,Negative
Marjono Siaw,3,"Sangat disayangkan Untuk pembayaran QRIS toko masih belum bisa menggunakan kartu kredit... Kartu kredit hanya bisa untuk pembayaran goride/gocar dan gofood doang..... Kalau nanti sudah bisa bayar QRIS toko pakai kartu kredit, akan dipertimbangkan bintangnya. Saat ini kasih bintang 3 dulu ...",2024-09-01 10:21:18,0,Negative
Vita Dewansari,4,"Sejauh ini nggak kecewa,hanya kadang cari go ride agak susah di jam dan hari² tertentu.tapi oke kok Semoga service nya makin meningkat dan makin suskes",2024-09-01 03:15:49,1,Positive
MAHATIR MUHAMMAD ABDUH,1,"Apk tolol, mau pesan gojek dngb goride Eror trus",2024-10-30 08:08:50,0,Negative
Fard qty,4,Boleh2 lah cuman kadang klo go ride lama bgt,2024-10-29 06:16:12,0,Negative
Just Amf,1,"Layanan goride gojeknya sekarang makin parah,banyak banget driver yang gak jelas,sering nge-chat aneh2 bahkan nge-batalin atau meminta kita untuk membatalkan pesanan kita. Sering aku batalin karna driver ngasih alasan kalau dia sedang mengantar tamu,dan setelah aku batalin ternyata itu berpengaruh ke akun aku jadi lebih lama menemukan driver atau bahkan tidak mendapatkan driver sama sekali. Tolong untuk pihak gojek kerjasamanya",2024-10-28 20:17:18,0,Negative
Robert Tanaya,1,"layanan,goshop,ride.sangat buruk,terutama GOSHOP.dapat driver yg posisinya jauh,sehingga driver membatalkan pesanan.dan setelah itu dapat nya lama.u/ posisi di bali..",2024-10-27 07:34:21,0,Negative
Annas Aufa,3,"Setelah update semakin lambat performanya, harus bolak balik agar dapat diklik dan masuk halaman baru, muter kadang tidak update untuk mapnya waktu driver jalan baik go food atau go ride, mohon diperbaiki, sistem waktu mau bayar lambat juga",2024-10-26 17:41:36,0,Negative
mul yana,1,"Udah sering pake Gojek mesen makan atau pun goride tetep aja sampai detik ini ga di buka2 Gopaylater atau Gopinjam nya, masa kalah sama yg baru daftar dan order cuma beberapa doang langsung bisa dapet limit gopaylater, Anehh banget lumayan kecewa si sama Aplikasi ini merasa ga Adil.",2024-10-26 02:35:18,0,Negative
Bagus Tri Sukma,4,"Tolong untuk goride tidak perlu di pisah antara yang hemat sama yang comfort,karena percuma jika tidak ada perhatian dari pihak gojeknya,pengalaman saya pesan comfort tapi motor yang datang beda plat nomor beda jenisnya (masuk kategori hemat).Tolong lebih diperhatikan lagi khusus driver goride nya,karena keselamatan diatas segalanya.",2024-10-25 08:28:02,1,Positive
Clan Arrasyid,1,"Aplikasi sampah , mesen go ride di kasi driver jauh banget ga ada yg deket deket apa ?",2024-10-22 03:44:14,0,Negative
rossy narendra,1,"The first time i downloaded this app, i gave you 5stars. Second I gave you 4. Lately, I drop it too 1 star so sick of this app. Lately I didn't use this app and sometimes my app giving me a notification that i order using go food service, then double order ride, and now a false order again on go mart. The Heck. I dont want to install it anymore. You betray my trust.",2024-10-21 18:13:21,0,Negative
johan dri10,1,Makin ke sini gojek makin pelit y Voucher goride aja dalam waktu kurang dari 5 menit sudah gak bisa claim padahal hanya seminggu sekali,2024-10-21 06:13:32,0,Negative
Tris Gunawan,5,The best apps for ride,2024-10-21 00:32:51,1,Positive
Trisna Damayanti Hutabarat,3,"Kayaknya gak usah pake gocar/goride layanan hemat dech klo emng gak bisa digunakan,tiap x dipake bnyk bener alasan driver..🫣🥺🤔",2024-10-20 06:14:04,1,Positive
tirex youman,2,Parah gofood dan dan goride pada buat kesal hati gak sopan,2024-10-19 20:32:16,0,Negative
Vritty Juliana,1,"Dari waktu yg ditentukan selalu telat,baik goride, gofood🥲",2024-10-19 13:38:51,0,Negative
Kim Jong Un,1,"LENGAH DIKIT UDAH 14 TAHUN AJA Gak berasa, udah 14 tahun kita bersama xD Dulu, …mesen ojek mesti ke gang depan, …delivery cuman bisa berapa restoran, …ngirim barang nyampenya gak instan. Sekarang, lengah dikit, …ojek dateng, laper ilang, paket nyampe, …ke luar negeri dikit, kangen GoRide, kangen GoFood, kangen GoSend, …ehh tau-tau, udah 14jt+ km (rasa-rasanya sih) kita ngaspal :3 PERBAIKI AJA DULU APLIKASINYA, BIKIN RESPONSIF DAN TIDAK MEMBINGUNGKAN USER! LENGAH DIKIT USER PINDAH KE SEBELAH!",2024-10-18 20:05:37,0,Negative
Lala Apriliani Atika,1,"Capek bgt, dapet drivernya susah. goride atau pun gocar dah males bgt pakai ini aplikasi. Bye",2024-10-18 16:11:41,0,Negative
Resha Siswanti,1,"Gojek udah ga kayak dlu. Skrg ongkirnya mahal. Ongkir gofood untuk jarak 1 -2km kayak ongkir untuk jarak 7-10km. Trus ditambah ada biaya layanan juga. Kalo pake mode hemat, prosesnya lama banget. Blm lagi nunggu dapet drivernya. Trus untuk goride kadang susah dpt drivernya. Padahal di lokasi sekitar ada banyak driver. Aplikasi juga sering error.",2024-10-17 21:38:41,0,Negative
